OBJECTID,GLOBAL_ID,REMARKS,FREQ_TRANS,FREQ_REC,FREQ_UOM,TYPE_CODE,SERVICE_ID,FREQ_ALT,FREQ_USAGE,AK_LOW,AK_HIGH,US_LOW,US_HIGH,US_AREA,PACIFIC
614,227BFE23-402A-41CA-8ABD-8ACFE1D73156,,125.55,125.55,,ATIS,18CCE83B-DF90-4290-AF3E-BD2CC9CA780F,,BLANK,0,0,1,1,0,0
615,2EEF12C9-8AD8-4056-9B39-7537F475FA10,,135.175,135.175,,ATIS,A7D61971-5D22-4A48-9CBB-234390DB122C,,BLANK,0,0,1,1,0,0
616,31C73AED-238C-47FC-A449-D446FE037248,,124.75,124.75,,ATIS,93885B98-2B6F-4886-9D63-9DFC234315E8,,BLANK,0,0,1,1,0,0
617,93AD679A-15BE-45CB-9427-20823B9DB92C,,125.625,125.625,,ATIS,93885B98-2B6F-4886-9D63-9DFC234315E8,,BLANK,0,0,1,1,0,0
618,F8C98EDD-1C8C-431E-8A97-5D5D4D97C48C,,118.425,118.425,,ATIS,B119A69C-1147-40BD-A82D-11AA57C951E7,,BLANK,0,0,1,1,0,0
619,AAD2A45D-5C2A-4A1E-9090-242D274F0D86,,128.175,128.175,,ATIS,7C9AF3E0-3606-4421-A039-DF0F392D9BA5,,BLANK,0,0,1,1,1,0
620,EDE5B4F3-272A-4D95-B251-9EC719FADF4F,,270.1,270.1,,ATIS,B002AC07-5D30-4AF4-840D-8B357D502B42,,BLANK,0,0,1,1,0,0
621,603960E7-C2D1-45C9-98BD-E43704EA5239,,119.8,119.8,,ATIS,223CFD37-4597-46AD-9A49-C470DB511080,,BLANK,0,0,1,1,0,0
622,D807130F-B050-4576-9117-481F2D8E74C0,,128.65,128.65,,ATIS,9A9E4F95-D9DC-4E50-8F79-5EE1EC31E064,,BLANK,0,0,1,1,0,0
623,5A2D7FD9-B7B6-4DC1-995F-277F3C4B5707,,127.15,127.15,,ATIS,2958AF91-D48B-4731-AC02-672FA492CDB7,,BLANK,0,0,1,1,0,0
624,2E5B6CF2-8EE6-46D5-8B1F-4EBE07877414,,118.425,118.425,,ATIS,9F54991D-1564-47CB-8727-8BF1FB92EC03,,BLANK,0,0,1,1,0,0
625,383A06BB-C6CD-4E9D-84E0-6332429AE444,,263.15,263.15,,ATIS,F3A49B9E-2EF2-4CF3-8772-0D09A8246ECC,,BLANK,0,0,1,0,1,0
626,B9709684-CAB7-4F06-9994-44C5F971EA3E,,119.15,119.15,,ATIS,B677034D-221F-48AF-B2B5-4589A70F347D,,BLANK,0,0,1,1,0,0
627,3EE8CB37-F7A1-4DEB-8926-0F011326C152,,263.025,263.025,,ATIS,B677034D-221F-48AF-B2B5-4589A70F347D,,BLANK,0,0,1,1,0,0
628,318B0E72-1C52-4C35-B2C3-E516044FC4C9,,132.375,132.375,,ATIS,43875C82-5296-4C29-850C-04D5675ED28B,,BLANK,0,0,1,1,0,0
629,726C8A4C-41C2-400D-A2BB-277FED170888,,317.6,317.6,,ATIS,E5B61C3B-14B2-413D-85D1-43D4C6FEFDCC,,BLANK,0,0,1,1,0,0
630,68101912-22D9-47A3-BD1C-7FD0EA0F4A75,,124,124,,ATIS,B8BA2BB1-280C-4982-AE73-3E7118521AEE,,BLANK,0,0,0,0,0,0
631,2A7D36CE-999C-4511-ACB3-96A0E39556B6,,135.65,135.65,,ATIS,C438AAFE-D52D-432D-9CE6-577B87BA63F5,,BLANK,0,0,0,0,0,0
632,7C17B7AF-069B-4F00-B121-6E64376789F3,,123.8,123.8,,ATIS,2AFAC678-3D2D-4150-A0D0-6ABFF71125E6,,BLANK,0,0,1,1,0,0
633,46C8AA55-E001-442D-AAB7-300A5F6D500F,,269.9,269.9,,ATIS,2AFAC678-3D2D-4150-A0D0-6ABFF71125E6,,BLANK,0,0,1,1,0,0
634,A9DC1F11-B285-4165-B4F2-E68E002B905D,,134.45,134.45,,ATIS,E691845F-2B8A-43D4-9F25-E00DBF279F3E,,BLANK,1,1,1,1,0,0
635,DD1D7DF1-D06B-4860-BC9D-FEC542650ED7,,128.65,128.65,,ATIS,C894E9BD-F9BC-41BA-A6EF-C3173CFDB541,,BLANK,1,1,1,1,0,0
636,51246F81-700D-4F33-B85A-7857152AE94E,,124.65,124.65,,ATIS,EA3B5ED0-0CE7-413A-AB20-597629558269,,BLANK,0,1,1,1,0,0
637,0150B786-2552-4907-B27B-91D59A71F965,,306.2,306.2,,ATIS,EA3B5ED0-0CE7-413A-AB20-597629558269,,BLANK,0,1,1,1,0,0
638,0E1848E2-2B4C-4BDB-A6E0-E5FF3665434E,,119.05,119.05,,ATIS,1AD61D1A-0B57-4089-A3D5-0BEA1D7789F6,,BLANK,0,0,1,1,0,0
639,F90BDA3E-17AF-4EFB-8299-C634AB6C5043,,134.15,134.15,,ATIS,681E894E-9F9A-4F8C-917F-6232B9E646FB,,BLANK,1,1,1,1,0,0
640,950EAE3F-2A73-48A8-995A-3A8DF38AE8ED,,281.5,281.5,,ATIS,681E894E-9F9A-4F8C-917F-6232B9E646FB,,BLANK,1,1,1,1,0,0
641,35133B0E-DFB0-4B8F-933F-776BFC75F5AF,,135.725,135.725,,ATIS,83F75A21-9053-4EA9-AE27-114338DDF608,,BLANK,0,1,1,1,0,0
642,9DE42A82-DB99-4ECC-A526-7BA0F8B98601,,125.65,125.65,,ATIS,92E38A6F-228C-4E1C-8D6D-FF0A17012388,,BLANK,0,0,1,1,0,0
643,0EF07511-349F-4FC5-ABA7-96C873C62585,,126.95,126.95,,ATIS,7C2126C1-72F6-4E4A-AB8B-1A77090AE72F,,BLANK,1,1,1,1,0,0
644,E7163B4F-3E45-4A35-BCBD-0B60624A08E2,,127.75,127.75,,ATIS,B885DA76-BCA8-4808-B443-0E57F7C5E223,,BLANK,1,1,1,1,0,0
645,79C226E2-F72B-4C47-97ED-A0577E2579EB,,118,118,,ATIS,E3486857-6915-461C-91D6-EFE99D58CC16,,BLANK,1,1,1,1,0,0
646,E2F86A89-61A1-4DFD-93A0-C110C85D27C4,,257.625,257.625,,ATIS,9A8D45A6-5072-4ECD-B47A-228FDA7A5DA2,,BLANK,0,0,1,1,0,0
647,9C1B061A-EF51-4B74-8BC2-D47C85ECBA5C,,120.55,120.55,,ATIS,F07FFE14-80E7-4282-BE10-81EFC962A95C,,BLANK,0,0,1,0,0,0
648,AFC72F1A-2A2D-41E7-8B9F-629877F670ED,,254.375,254.375,,ATIS,A3F1C7EE-344C-41C5-AE64-5AED27F347E0,,BLANK,0,0,1,1,0,0
649,FE658316-CC18-405A-8061-0EAFFF7542F0,,124.325,124.325,,ATIS,A3F1C7EE-344C-41C5-AE64-5AED27F347E0,,BLANK,0,0,1,1,0,0
650,FBC6BF2D-BF05-4620-BD76-0DD31F78171B,,270.1,270.1,,ATIS,9C90C6F2-9B20-4EFF-8E02-0D494E5E562A,,BLANK,0,1,1,1,0,0
651,31062656-FB5C-4AE1-AFF8-5351ED349EE2,,124.05,124.05,,ATIS,4463FF68-58A5-41F4-BC43-DABF5C5C167E,,BLANK,0,1,1,1,0,0
652,2B36FD26-C3F5-49E3-A486-850BF9BCA4E1,,125.25,125.25,,ATIS,590B1250-0DEF-41F7-876E-0495B9D9C285,,BLANK,0,1,1,1,0,0
653,D03218CC-69D5-4D19-80A5-0504E0A3E07D,,127.15,127.15,,ATIS,5E66394A-C748-4719-8369-5F62DF5C092F,,BLANK,0,0,1,1,0,0
654,FAF3EE7C-AA67-4969-A0E6-8DF207BC8A15,,257.85,257.85,,ATIS,9FBC6369-7EA8-4CC8-BE25-9EA380AB78A6,,BLANK,0,0,1,1,0,0
655,96A4E39F-BB01-49DF-83A5-14D3F824A104,,126.025,126.025,,ATIS,9E5241F5-B29A-41C6-ACA8-E7C7B29DD1CE,,BLANK,0,0,1,1,0,0
656,EE9AAF29-6E35-48F1-B7AE-17070D18B50E,,124.1,124.1,,ATIS,2EFEA5D7-61D4-4087-AC9D-6B285029F926,,BLANK,0,0,1,1,0,0
657,91459F48-9691-43DC-AD6F-5C09C0C3D7C7,,128.25,128.25,,ATIS,8EA82E4B-2E2F-43E6-BC53-E35436DDC54D,,BLANK,0,0,1,1,0,0
658,C0BA169A-87D7-4EA1-9F4C-AAF3A8FC25CE,,127.175,127.175,,ATIS,1EE1A3EA-D85D-41F7-B57C-AC5D89883784,,BLANK,0,0,1,1,1,0
659,3E2E1D68-D078-475E-8767-AF5BEBDCE875,,124.95,124.95,,ATIS,A5405A5F-8160-4983-948B-22FEAFFBA20A,,BLANK,0,0,1,1,0,0
660,87014D0A-39C8-4BC2-BDE5-044177059F68,,124.65,124.65,,ATIS,1EA6120B-0362-4F6A-B88D-610252DA8341,,BLANK,0,0,1,1,0,0
661,5054A259-B1C6-4691-BC0B-DBB3F984CCED,,278.3,278.3,,ATIS,1EA6120B-0362-4F6A-B88D-610252DA8341,,BLANK,0,0,1,1,0,0
662,BCB2D727-D541-4F96-A5CD-9301C81DC083,,126.4,126.4,,ATIS,9473BD6D-56FA-4F88-B931-3AE02F99E15C,,BLANK,0,0,1,1,1,0
663,B4C62761-3E64-4754-8DA5-F31FA1DF3E8E,,128.3,128.3,,ATIS,161B4D55-80A4-441B-AF03-3472FE55FD4F,,BLANK,0,0,1,0,1,0
664,733DB1EA-C942-4A1B-A186-9E7AF22979CF,,127.45,127.45,,ATIS,7B16C552-D289-4418-9F4C-DF719FA11EF7,,BLANK,0,0,1,1,0,0
665,5202C695-BD8F-4BF9-89C0-3921C75E56B2,,125.9,125.9,,ATIS,5F109436-7DE0-4377-BA62-338784BB5F19,,BLANK,0,0,1,1,0,0
666,1DB311E2-4889-4E60-A73C-DBE70FA0F756,,118.875,118.875,,ATIS,96BB2767-E377-494A-98EA-6C43DCC526AE,,BLANK,0,0,1,1,1,0
667,2834987A-8992-4091-9FCB-17F053D49849,,127.6,127.6,,ATIS,352C759B-7DB5-4C5D-A522-1039BE0CE8B5,,BLANK,0,0,1,1,0,0
668,82CDA904-B0CF-4B57-A1B4-153FA11A3FE6,,127.825,127.825,,ATIS,D8651FAE-574F-48C7-BD31-AB4B9AB8D994,,BLANK,0,0,1,1,0,0
669,4B2CA173-620C-455F-8E40-52B551175B0F,,125.2,125.2,,ATIS,A068D332-7337-4042-A4ED-8D15CD4BD18F,,BLANK,0,0,1,1,0,0
670,E2264686-526F-46F1-855B-1A099C7DDB83,,124.35,124.35,,ATIS,7F3B9C78-94D6-483D-88C0-A0A4BB0E6101,,BLANK,0,0,1,1,0,0
671,9C0ED293-05C3-419C-9197-EFBCCA774A3E,,126.15,126.15,,ATIS,CFBFEC8A-831F-4FEA-93CF-EEE5F3A46EED,,BLANK,0,0,1,1,0,0
672,64BD3916-6437-4957-B1E2-752B8BACF783,,134.425,134.425,,ATIS,C67155B5-49E5-4B12-9A38-8E50F0207EA1,,BLANK,0,0,1,1,0,0
673,87512442-1BE1-4985-BBF5-E114A8B48CEF,,278.3,278.3,,ATIS,C67155B5-49E5-4B12-9A38-8E50F0207EA1,,BLANK,0,0,1,1,0,0
674,15F5A1D4-48C3-40EC-801B-18AFDAE0525B,,120.625,120.625,,ATIS,99C91926-27B7-451C-8C52-764A31E9D156,,BLANK,0,0,1,1,0,0
675,F01DE430-449B-46BB-937B-90DFBE395B49,,119.6,119.6,,ATIS,84F5E00B-809D-4201-A31A-172C387B024C,,BLANK,0,0,0,0,0,0
676,D6E22991-0F76-4C91-A76E-D216843674DA,,118.7,118.7,,ATIS,A3BA4AB2-99EB-4E25-8C82-1E0D19E5DDF2,,BLANK,0,0,1,1,0,0
677,F55E151D-7474-458F-9056-446EB669F685,,132.45,132.45,,ATIS,C9D24319-DC09-4378-8B84-533B1229B0B8,,BLANK,0,0,0,0,0,0
678,E825D98B-639C-4319-9AD2-D948E132CB9A,,127.75,127.75,,ATIS,1661A4BB-9460-43FB-BB93-3CB1E191F7F8,,BLANK,0,0,0,0,0,0
679,BF7C86C4-5343-40EF-B625-709E8A7D5A0B,,119.675,119.675,,ATIS,753230A6-AA0C-4E4F-8775-93B7931E6D7C,,BLANK,0,0,1,1,0,0
680,3ADFEC07-FAD7-4004-8C69-3A12E4085FF9,,128.325,128.325,,ATIS,0499F592-62DE-4B2E-92C9-404623C790AC,,BLANK,0,0,1,1,0,0
681,BB5954B5-85C7-42A4-BB75-BE5DEEA6018D,,119.525,119.525,,ATIS,032C2579-5E9C-4B98-A10D-2BE8DC8BD8B3,,BLANK,0,0,1,1,0,0
682,F1CB34DA-8953-4D54-9A8F-73ED90FECD6D,,118.275,118.275,,ATIS,23C8C9C8-E104-4562-9DA9-F3C9BFAAF689,,BLANK,0,0,1,1,0,0
683,429C22F7-AC3A-4685-82C7-CEA9C8F797A4,,127.075,127.075,,ATIS,55EE8029-76AC-464D-93EB-B42E2A7FF034,,BLANK,0,0,1,1,0,0
684,4A185D16-DBC5-4118-958F-DA4292F4FCC6,,127.9,127.9,,ATIS,F300CF38-B171-4169-B155-3B52772D8CCD,,,0,0,1,1,0,0
685,C8AD1F5E-C9A6-46CA-A261-E02A6472BC46,,127.6,127.6,,ATIS,6FD8A538-551B-4FC9-BDBC-F6F247CE807A,,,0,0,1,1,0,0
686,DCA02CA5-0D62-4959-B1F2-2B0907569347,,127.9,127.9,,ATIS,0C02DD6E-EAAC-446A-A73D-797907AFAA87,,,0,0,1,0,0,0
687,4D512455-D059-45E9-9CAC-CC9965FD4F5E,,132.1,132.1,,ATIS,3C1FA552-5D89-481D-BDDE-C0C024A19BC5,,,0,0,0,1,0,0
688,21D364B7-E2A3-456F-8D6D-B46A8DA93539,,127.55,127.55,,ATIS,24860CE3-023E-45B2-A7DB-63C08CCEFE97,,,0,0,1,1,0,0
689,06D85CF9-6484-49C6-9D4B-8214F7940FD4,,127.7,127.7,,ATIS,0F717E9A-ED76-4183-860E-66D01DD5AFD3,,,0,0,1,1,0,0
690,75AAC900-7F61-4E00-931F-1C9703AC1AE7,,118.325,118.325,,ATIS,A2833F9E-19F6-4D15-BDE1-3DD69A0E315C,,BLANK,0,0,1,1,0,0
691,0CAF2F9E-EB22-492C-ABEA-2A52C55F8A3F,,285.45,285.45,,ATIS,82CD4D7D-DB00-49BC-83FE-3B55D1CF98B0,,BLANK,0,0,1,1,0,0
692,555C6FF6-A7FF-41B9-AEB7-BD7CA2B3FEA4,,119.825,119.825,,ATIS,8CD77AEC-76B6-4277-AFD8-C3A3FBDF9E45,,BLANK,0,0,1,1,0,0
693,A54DCEB5-FD65-4C2E-A226-1302ADC01F36,,124.4,124.4,,ATIS,49D9E4F8-2F3D-4A60-821C-60C458EA307D,,BLANK,1,1,0,0,0,0
694,4DFEBCA0-B99F-4D91-B7E9-42B06116F72F,,134.15,134.15,,ATIS,038C03FD-20AC-46B5-8479-D268955BF209,,BLANK,1,0,1,0,0,0
695,B4F93C39-10F9-4FFA-8162-22BF3C518F1C,,281.5,281.5,,ATIS,038C03FD-20AC-46B5-8479-D268955BF209,,BLANK,1,0,1,0,0,0
696,F5ADC7A6-64CB-4C9E-814F-F308941A305D,,134.15,134.15,,ATIS,8468E413-D060-4717-8014-E83C7AA9B3AF,,,1,1,1,1,0,0
697,B535136E-36B6-42FF-877F-E41C4B21750E,,280.3,280.3,,ATIS,8468E413-D060-4717-8014-E83C7AA9B3AF,,,1,1,1,1,0,0
698,5BB95D49-58EC-49EA-95ED-C580DFD00E4E,,132.875,132.875,,ATIS,E2892A62-22A8-496C-BF13-C49657AA94B2,,BLANK,0,0,1,1,0,0
699,E79CFB32-A31D-4F71-B081-11AC4D113611,,269.375,269.375,,ATIS,2AE28438-DEFA-4A07-856C-70B1F9F546FD,,BLANK,0,0,1,1,0,0
700,404B5F57-B556-416C-AA2B-6A896802C0F2,,127.65,127.65,,ATIS,F93BE977-6DE3-4916-9FE9-76EA1A8C2D6A,,BLANK,0,0,0,0,0,0
701,CA651596-B5E4-40F8-8325-4E724232E214,,118.125,118.125,,ATIS,2CE9FAD9-ABD5-4F3B-BD39-C62394A0A83C,,BLANK,0,0,1,1,0,0
702,9E63283D-1A5C-4433-ADE7-408EFBAF3264,,134.25,134.25,,ATIS,47A064D9-1115-41CC-B9D4-88EDE7599CD4,,BLANK,1,1,0,0,0,0
703,5A742503-0647-4596-A4F0-8D8108B84934,,118.85,118.85,,ATIS,98486FCB-FE3B-4AE6-BCE1-EBA442FEB072,,BLANK,0,0,1,1,1,0
704,E70DBE54-9EB1-4FE4-8864-2E4A46302601, 617-455-3003|DEP,135,135,,ATIS-DEP,620C1D71-864D-4165-B87E-6A5737031E33,,BLANK,0,0,1,1,0,0
705,6DB927AF-4E06-4AB5-9EE4-69EA4C88616E,,127.525,127.525,,ATIS,81D5FEE1-E254-49CF-B0F4-DD3762F61DE3,,BLANK,0,0,1,1,0,0
706,0F5015FF-DEAA-4AF1-96DD-ABB8C3DDC3FA,,290.425,290.425,,ATIS,4888877F-64A1-4FD7-ACDF-C91F51081D9F,,BLANK,0,0,1,1,1,0
707,1E9E9B25-6BF0-4C3C-963B-AD96299BD02F,,120.675,120.675,,ATIS,F0B91374-A8B8-42C9-B583-FE177B00CC16,,BLANK,0,0,1,1,0,0
708,DACD9E09-4CCD-418A-A04C-B2D82F231F70,,276.525,276.525,,ATIS,304C0542-BE9F-4D8B-8347-F20C2D6C4759,,BLANK,0,0,1,1,0,0
709,B7980DEC-8F12-4A5E-A077-A84A899A8E02,,111.2,111.2,,ATIS,06464F31-5586-43C1-B501-B04F67903DB1,,,0,0,1,1,0,0
710,AF5D20C4-2276-4C83-A8E6-EFF607B4AA33,,133.925,133.925,,ATIS,7C415E4D-C08C-485A-AFA1-476E626B69BD,,BLANK,0,0,1,1,0,0
711,AA617F23-7FB0-4D07-A7B7-7CE1F03C6449,,292.15,292.15,,ATIS,936DADCE-B568-450B-8B7C-A0D4EC4CDEC5,,BLANK,0,0,0,0,0,0
712,796AB94F-30E9-4265-852E-1ACE64345FFD,,316.15,316.15,,ATIS,C5B8A784-8EAB-4E7B-976E-C9ABCF53DBCB,,,0,0,1,1,0,0
713,AE3D8720-D0EC-42B3-B567-F7D3CC7E222C,ARR,121.25,121.25,,ATIS-ARR,C4341ED4-70A2-418B-9E22-853EDD7775DB,,,0,0,1,1,0,0
714,CAB011CB-AFE3-438E-82FA-1DEC874E79AC,,126.45,126.45,,ATIS,E2992AF2-388D-4052-86C7-B6A447AEFAF8,,,0,0,1,0,0,0
715,8B55BEA8-00F2-4314-9C06-AF22DE6EEFA8,,132.275,132.275,,ATIS,E3F91FF5-913A-40B7-80C0-7D4ED2262D2C,,,0,0,1,1,1,0
716,1E44D71C-7B51-45AE-B972-D77EF82C1AC5,,119.95,119.95,,ATIS,ACA186F7-57A9-4589-9A2D-178D9B86F355,,,0,0,1,0,0,0
717,3B935484-12C0-4839-B321-D4BE22DD8ABF,,118.525,118.525,,ATIS,23EBD44C-670B-46A2-9087-31C75BC4AA64,,,0,1,1,1,0,0
718,AF4111F0-6C11-4EF9-9343-076C63248852,,120.825,120.825,,ATIS,B3CD7C0A-9910-4975-8204-A84DDB3F2943,,,0,0,1,1,0,0
719,C2175FED-80A9-4DCC-B9E9-478EE10E2521,,269.9,269.9,,ATIS,E3F91FF5-913A-40B7-80C0-7D4ED2262D2C,,BLANK,0,0,1,1,1,0
720,509FDF67-8261-41EA-B689-1EF8F387A6C5,,360.825,360.825,,ATIS,8FF9D247-3566-4FF2-8C50-6DA7CA7F9A53,,BLANK,0,0,1,1,0,0
721,C5FEC0D9-DAF4-41CB-8AD0-3EA94D205887,,135.725,135.725,,ATIS,FFB02789-20D1-447B-BDAA-EAB57635FD99,,BLANK,0,0,1,1,0,0
722,AD288CCB-7939-48B8-BC13-DF02F41D22C3,,127.825,127.825,,ATIS,621A161A-89CD-473E-931E-5234D6D1109F,,BLANK,0,0,1,1,1,0
723,B3B6D0F3-A8EF-4825-9270-23198EA3D2CB,,118.125,118.125,,ATIS,9E0A10D4-D712-4700-AE8D-16071D906560,,BLANK,0,0,1,1,1,0
724,9BD7526C-404B-4F78-80CA-9A2D13BFE18B,,263.025,263.025,,ATIS,F6C8854A-2577-467D-AF22-366A7D06DCB4,,BLANK,0,0,1,1,0,0
725,ACFE8391-71D1-4DF8-B39A-96B624698413,,119.075,119.075,,ATIS,6C6E9DA1-BE48-492F-8E35-BFAE737FCB5A,,BLANK,0,0,1,1,0,0
726,0F549D2B-6F5C-4887-A66B-DF69EDCD087F,,132.75,132.75,,ATIS,7929E23B-FBC5-4CAA-9E3E-55E35609DE5B,,BLANK,0,0,1,1,0,0
727,64EB1E37-DFF4-4064-B7E0-981438A452C2,,124.65,124.65,,ATIS,82766C81-8F52-4460-A5CF-ED643144BB81,,BLANK,0,0,1,1,0,0
728,AEA5B8CA-9739-4512-BA68-CB0797704BC3,,133.675,133.675,,ATIS,D56CD566-FF98-4E76-A641-4B339F9C9A43,,BLANK,0,0,1,1,1,0
729,40AAA85A-FF7D-43F9-A312-9E919BA0D0D4,,270.275,270.275,,ATIS,5FFA1344-B607-42B3-B864-0DCA0B11827B,,BLANK,0,0,1,1,0,0
730,EE137D8B-6DD8-4024-998F-21A1256D0924,,124.475,124.475,,ATIS,84623CA9-2970-49B4-A96E-834EB37A6317,,BLANK,0,0,1,1,0,0
731,45D78A1B-68D8-4C6D-BF91-A04828757236,,127.425,127.425,,ATIS,04402DF0-3D03-49BB-B0DF-B1C970BBA6BB,,BLANK,0,0,1,1,0,0
732,49683F46-0688-415A-A6D8-1B214C2AAFEB,,120.65,120.65,,ATIS,1E9DCF78-7920-4F61-9B7D-418713C484FD,,BLANK,0,0,1,1,0,0
733,C5B92A3D-BA24-4AA8-A76D-47430E02B820,,124.35,124.35,,ATIS,4888877F-64A1-4FD7-ACDF-C91F51081D9F,,BLANK,0,0,1,1,1,0
734,71C66802-5EE9-443F-A9F3-27EB2B656424,,269.9,269.9,,ATIS,04402DF0-3D03-49BB-B0DF-B1C970BBA6BB,,BLANK,0,0,1,1,0,0
735,AE751180-5878-4322-9FB2-FBE9AA765FB2,,127.575,127.575,,ATIS,6EB41C1E-9526-4B25-968F-E487D236550B,,BLANK,0,0,0,0,0,0
736,CCE482B2-E227-4E99-BDC5-A206D74F1B04,,121.4,121.4,,ATIS,00E1A116-83B2-47DE-9925-DA59EBB1D89A,,BLANK,0,0,1,1,0,0
737,14A518EB-1C1C-44CC-88EB-EF96C958123F,,273.475,273.475,,ATIS,BE0827B6-9B97-4AF6-8BCC-87EE080881C6,,BLANK,0,0,1,1,0,0
738,D8143C25-2AFF-4ED7-AE88-968927C82AAF,,119.025,119.025,,ATIS,D01BB1C6-D860-47AC-805F-60CF0B20EF4B,,BLANK,0,0,1,1,1,0
739,4E755782-1AFD-4B3A-B1FD-CA3931385079,,119.825,119.825,,ATIS,5618D5C1-DC11-4F2E-B1BA-5C0117AD0F23,,BLANK,0,0,1,1,0,0
740,7C44FF48-B82C-4F8D-8ACC-FEA4B2D7F081,,124.15,124.15,,ATIS,B8981E9F-06C3-4AB7-9F78-336D1944A696,,BLANK,0,0,1,0,0,0
741,D17BEE70-EA3D-4E58-8426-150D7E24925F,,244.575,244.575,,ATIS,525522E3-D496-4519-8C75-F49C74CDE640,,BLANK,0,0,1,1,0,0
742,7A228583-7655-43CB-BD68-879AA75B8BB9,,135.825,135.825,,ATIS,9C90C6F2-9B20-4EFF-8E02-0D494E5E562A,,,0,1,1,1,0,0
743,F8FD8870-D751-4170-9303-EE0CCC7290D0,,135.075,135.075,,ATIS,2B1F79E7-1CB4-47E1-A455-83B69F6797C9,,BLANK,0,0,1,1,0,0
744,944A9071-D88F-4418-B53E-C95B264E3C60,,133.475,133.475,,ATIS,2E1ACBEB-4BE4-4FB3-945C-9995E7A166C5,,BLANK,0,0,1,1,0,0
745,3BAE624C-74EC-4BD6-9CF7-4E5875056A0C,,134.35,134.35,,ATIS,9FBC6369-7EA8-4CC8-BE25-9EA380AB78A6,,BLANK,0,0,1,1,0,0
746,C088E3C9-BE76-492C-84A5-F1519DC68ABA,,135.675,135.675,,ATIS,72B605D9-11BC-4D46-A186-393F9BA4F369,,BLANK,0,0,1,1,0,0
747,979F32D5-4236-456D-A8A9-3B3EDE6696E3,,128.225,128.225,,ATIS,619227DF-0ADF-4E78-A1A6-F663CF84D730,,BLANK,0,0,1,1,0,0
748,FEEDBBF7-D097-4F4A-BBEA-E7BD2DE7A82B,,134.325,134.325,,ATIS,065EDE2E-320B-4BFD-9F78-51C3669BC67A,,BLANK,0,0,1,1,0,0
749,21D9D0BD-EC6A-4A77-BBEF-CF34FE20CB17,,119.925,119.925,,ATIS,B2676E8A-D9A5-4652-BF0B-F15A476A6B51,,BLANK,0,0,1,1,1,0
750,69CF15E2-E6E8-4EC7-B11F-A25CEB96204E,,109.8,109.8,,ATIS,F3692AAF-03C7-4AEE-9EFF-CE21CD170610,,BLANK,0,0,1,1,0,0
751,20090D14-ADAC-4B98-8BF8-8AB5A89C92DF,,119.025,119.025,,ATIS,76378B5C-2F60-4209-8445-48D961363318,,BLANK,0,0,1,1,0,0
752,3D0B33CA-9424-46F5-8072-3DFD330DBD6B,,134.525,134.525,,ATIS,73130201-BD5A-45D3-84D2-E11B2273E8E7,,BLANK,0,0,1,1,0,0
753,F1C227C4-1D34-4541-9BF6-A765DD1C25DC,,127.075,127.075,,ATIS,5151E4FE-B5AA-408B-B50D-8E07C61527DA,,BLANK,0,0,1,1,0,0
754,96BC81B0-9ED0-4302-87EE-B8B2C99B899D,,282.25,282.25,,ATIS,54158569-B0F4-4EB7-850D-31D735EAC2FC,,BLANK,0,0,1,1,0,0
755,71D491D3-B60A-4678-B854-80E99795F859,,120.675,120.675,,ATIS,0B42C4C7-8123-47D1-8241-FFE9650CDFBB,,BLANK,0,0,1,1,0,0
756,9BF68D08-3185-4F13-B6CE-96C19A80EAE7,,327.05,327.05,,ATIS,0B42C4C7-8123-47D1-8241-FFE9650CDFBB,,BLANK,0,0,1,1,0,0
757,ABE76754-B78A-4424-A29E-D02E0810497A,,126.675,126.675,,ATIS,0288E3F9-4D7C-4C72-B6A6-F11CC263BF48,,BLANK,0,0,1,1,1,0
758,6D2C045C-7255-4BFC-BA15-9FF4AA11661A,,128,128,,ATIS,FFCF3203-E3EE-4700-AA72-937FB6919AF6,,BLANK,0,0,0,0,0,1
759,EA4C8922-0906-488C-8EFA-40B309C00852,,118,118,,ATIS,A0E40E2B-4DBF-49A8-8639-6EF49B53CF4D,,BLANK,0,0,1,1,0,0
760,D5B7E870-3F38-4FE7-A324-720F102F3297,,125.25,125.25,,ATIS,A5E476D4-1215-43FF-82C6-E016711106C5,,,1,1,0,0,0,0
761,5B3AC595-5382-4DFF-80F0-FE40C68A977C,,128.425,128.425,,ATIS,1AA6BBAD-9D60-4143-A86A-CAEABC71FA5E,,,1,1,1,1,0,0
762,58851C78-A2FF-47CC-9EA9-1AE27BDDC7F3, ,282.2,282.2,,ATIS,24883D89-2E0D-4198-B2C3-E56F152B3D56,,,1,1,0,0,0,0
763,40DD1EBD-A11F-485F-89FC-FE189EBC9DBD, ,118.6,118.6,,ATIS,24883D89-2E0D-4198-B2C3-E56F152B3D56,,,1,1,0,0,0,0
764,F77AFD08-A9D2-4A8F-AC8A-7F194CBC6E32,,124.6,124.6,,ATIS,DF48E5FE-A41A-4F45-87DB-19FB7E052E5B,,,1,1,1,1,0,0
765,800A99C8-0D39-40DE-8DEF-44F06679567E,,119.8,119.8,,ATIS,9220C5A9-8CB8-4FDC-ADA3-7A9C302348F9,,,0,1,1,1,0,0
766,7E2F6C36-E960-4210-87A0-DB9D63F22636,,124.4,124.4,,ATIS,AC240A0B-75D2-48CF-BF71-60C6C2399E44,,,0,0,0,1,0,0
